[Wednesday/May 03/05/2023 16:20:48] AdNeHT21.mp4 | length=5.3638095238095 | time=5.3638095238095
[Wednesday/May 03/05/2023 16:20:49] AdNeHT22.mp4 | length=4.0402721088435 | time=4.0402721088435
[Wednesday/May 03/05/2023 16:20:49] AdNeHT23.mp4 | length=4.0402721088435 | time=4.0402721088435
[Wednesday/May 03/05/2023 16:20:49] AdNeHT24.mp4 | length=13.978412698413 | time=13.978412698413
[Wednesday/May 03/05/2023 16:20:49] AdNeHT25.mp4 | length=4.0402721088435 | time=4.0402721088435
[Wednesday/May 03/05/2023 16:20:49] AdNeHT26.mp4 | length=4.0402721088435 | time=4.0402721088435
[Wednesday/May 03/05/2023 16:20:49] AdNeHT2.mp4 | length=4.0402721088435 | time=4.0402721088435
[Wednesday/May 03/05/2023 16:20:49] AdNeHT3.mp4 | length=4.0402721088435 | time=4.0402721088435
[Wednesday/May 03/05/2023 16:20:49] AdNeHT4.mp4 | length=4.0402721088435 | time=4.0402721088435
[Wednesday/May 03/05/2023 16:20:49] AdNeHT5.mp4 | length=5.0619501133787 | time=5.0619501133787
[Wednesday/May 03/05/2023 16:20:50] AdNeHT6.mp4 | length=5.3638095238095 | time=5.0667333333333
[Wednesday/May 03/05/2023 16:20:50] AdNeHT7.mp4 | length=5.3638095238095 | time=5.3638095238095
[Wednesday/May 03/05/2023 16:20:50] AdNeHT8.mp4 | length=5.3638095238095 | time=5.0667333333333
[Wednesday/May 03/05/2023 16:20:50] AdNeHT9.mp4 | length=5.3638095238095 | time=5.0667333333333
[Wednesday/May 03/05/2023 16:20:50] AmuletH.mp4 | length=4.0402721088435 | time=4.0402721088435
[Wednesday/May 03/05/2023 16:20:50] AnDnr10.mp4 | length=4.0402721088435 | time=4.0402721088435
[Wednesday/May 03/05/2023 16:20:50] AnDnr1.mp4 | length=8.03410430839 | time=8.03410430839
[Wednesday/May 03/05/2023 16:20:51] AnDnr2.mp4 | length=4.0402721088435 | time=4.0402721088435
[Wednesday/May 03/05/2023 16:20:51] AnDnr3.mp4 | length=4.0402721088435 | time=4.0402721088435
[Wednesday/May 03/05/2023 16:20:51] AnDnr4.mp4 | length=6.0836281179138 | time=6.0836281179138
[Wednesday/May 03/05/2023 16:20:51] AnDnr5.mp4 | length=4.0402721088435 | time=0
[Wednesday/May 03/05/2023 16:21:12] /home/work/downloads/web/TheGenesisOrder-73051/www/movies/Toma-RightHead.mp4 | length=4.0402721088435 | time=1.7350666666667
[Wednesday/May 03/05/2023 16:21:17] /home/work/downloads/web/TheGenesisOrder-73051/www/movies/PS-DebProne2.mp4 | length=3.3668934240363 | time=0.93426666666667
[Wednesday/May 03/05/2023 16:21:23] /home/work/downloads/web/TheGenesisOrder-73051/www/movies/NeMeHw10.mp4 | length=4.0402721088435 | time=2.2689333333333
[Wednesday/May 03/05/2023 16:22:08] movies/AdChng1.mp4 | length=4.0402721088435 | time=4.0402721088435
[Wednesday/May 03/05/2023 16:22:08] movies/AdChng2.mp4 | length=4.0402721088435 | time=4.0402721088435
[Wednesday/May 03/05/2023 16:22:08] movies/AdChng3.mp4 | length=4.0402721088435 | time=4.0402721088435
[Wednesday/May 03/05/2023 16:22:08] movies/AdChng4.mp4 | length=4.0402721088435 | time=4.0402721088435
[Wednesday/May 03/05/2023 16:22:08] movies/AdChng5.mp4 | length=4.0402721088435 | time=4.0402721088435
[Wednesday/May 03/05/2023 16:22:08] movies/AdChng6.mp4 | length=4.0402721088435 | time=0
[Wednesday/May 03/05/2023 16:24:07] AdChng1.mp4 | length=4.0402721088435 | time=4.0477697375707
[Wednesday/May 03/05/2023 16:24:07] AdChng2.mp4 | length=4.0402721088435 | time=4.0402721088435
[Wednesday/May 03/05/2023 16:24:07] AdChng3.mp4 | length=4.0402721088435 | time=4.0402721088435
[Wednesday/May 03/05/2023 16:24:07] AdChng4.mp4 | length=4.0402721088435 | time=4.0402721088435
[Wednesday/May 03/05/2023 16:24:07] AdChng5.mp4 | length=4.0402721088435 | time=4.0402721088435
[Wednesday/May 03/05/2023 16:24:07] AdChng6.mp4 | length=4.0402721088435 | time=4.0402721088435
[Wednesday/May 03/05/2023 16:24:07] AdChng7.mp4 | length=4.0402721088435 | time=4.0402721088435
[Wednesday/May 03/05/2023 16:24:07] AdElMsn10.mp4 | length=5.3638095238095 | time=5.3638095238095
[Wednesday/May 03/05/2023 16:24:07] AdElMsn11.mp4 | length=8.0805442176871 | time=8.0805442176871
[Wednesday/May 03/05/2023 16:24:07] AdElMsn12.mp4 | length=5.3638095238095 | time=5.3638095238095
[Wednesday/May 03/05/2023 16:24:08] AdElMsn13.mp4 | length=5.3638095238095 | time=5.3638095238095
[Wednesday/May 03/05/2023 16:24:08] AdElMsn14.mp4 | length=5.3638095238095 | time=5.3638095238095
[Wednesday/May 03/05/2023 16:24:08] AdElMsn15.mp4 | length=5.3638095238095 | time=5.3638095238095
[Wednesday/May 03/05/2023 16:24:08] AdElMsn16.mp4 | length=10.07746031746 | time=10.07746031746
[Wednesday/May 03/05/2023 16:24:08] AdElMsn1.mp4 | length=4.0402721088435 | time=4.0402721088435
[Wednesday/May 03/05/2023 16:24:08] AdElMsn2.mp4 | length=4.0402721088435 | time=4.0402721088435
[Wednesday/May 03/05/2023 16:24:08] AdElMsn3.mp4 | length=5.3638095238095 | time=5.3638095238095
[Wednesday/May 03/05/2023 16:24:08] AdElMsn4.mp4 | length=5.3638095238095 | time=5.3638095238095
[Wednesday/May 03/05/2023 16:24:08] AdElMsn5.mp4 | length=5.3638095238095 | time=5.3638095238095
[Wednesday/May 03/05/2023 16:24:08] AdElMsn6.mp4 | length=5.3638095238095 | time=5.3638095238095
[Wednesday/May 03/05/2023 16:24:08] AdElMsn7.mp4 | length=5.3638095238095 | time=5.3638095238095
[Wednesday/May 03/05/2023 16:24:08] AdElMsn8.mp4 | length=5.3638095238095 | time=5.3638095238095
[Wednesday/May 03/05/2023 16:24:08] AdElMsn9.mp4 | length=5.3638095238095 | time=5.3638095238095
[Wednesday/May 03/05/2023 16:24:08] AdErKiDrnks10.mp4 | length=5.3638095238095 | time=5.3638095238095
[Wednesday/May 03/05/2023 16:24:08] AdErKiDrnks11.mp4 | length=5.3638095238095 | time=5.3638095238095
[Wednesday/May 03/05/2023 16:24:08] AdErKiDrnks12.mp4 | length=5.3638095238095 | time=5.3638095238095
[Wednesday/May 03/05/2023 16:24:08] AdErKiDrnks13.mp4 | length=5.3638095238095 | time=5.3638095238095
[Wednesday/May 03/05/2023 16:24:08] AdErKiDrnks14.mp4 | length=8.0805442176871 | time=8.0805442176871
[Wednesday/May 03/05/2023 16:24:09] AdErKiDrnks15.mp4 | length=4.0402721088435 | time=4.0402721088435
[Wednesday/May 03/05/2023 16:24:09] AdErKiDrnks16.mp4 | length=4.0402721088435 | time=4.0402721088435
[Wednesday/May 03/05/2023 16:24:09] AdErKiDrnks17.mp4 | length=4.0402721088435 | time=4.0402721088435
[Wednesday/May 03/05/2023 16:24:09] AdErKiDrnks18.mp4 | length=4.0402721088435 | time=4.0402721088435
[Wednesday/May 03/05/2023 16:24:09] AdErKiDrnks19.mp4 | length=10.07746031746 | time=10.07746031746
[Wednesday/May 03/05/2023 16:24:09] AdErKiDrnks1.mp4 | length=4.0402721088435 | time=4.0402721088435
